id,support_democrat,cong_district_region,occupation_code,gender_female,age,party,census_urbanpcnt,census_suburbanpcnt,census_ruralpcnt,census_collegepcnt,census_unemprate,census_medianincome,density_sq_km,on_email_list,avg_dem_performance,pet_owner,golf,hunting,random,likes_cheese,protestant,catholic,jewish,afam,latino,id_d,id_r,score_demo,party_dem,model_v2_score
7910,,2,5,0,53.0,2,0.91388267,0.0,0.0861173,0.21953675,0.01011378,62198.0,69.45970200000001,0,46.2,1,0,0,2,0,1,0,0,0,0,0,0,0.45494276,0,
7911,1.0,2,5,0,58.0,1,0.0,0.0,1.0,0.11254019,0.05073996,41328.0,410.95437999999996,1,41.2,0,0,0,6,0,1,0,0,0,0,0,0,0.33667168,1,0.8694306699199686
7912,,1,7,1,65.0,2,1.0,0.0,0.0,0.0982469,0.03829604,55469.0,1641.8254,0,63.6,0,0,0,3,0,0,0,0,0,0,0,0,0.5705784,0,
7913,,3,4,0,64.0,5,1.0,0.0,0.0,0.14851485,0.0,103494.0,234.11377000000002,0,36.3,0,1,0,3,0,0,0,0,0,0,0,0,0.35490975,0,
7914,0.0,3,1,0,69.0,2,1.0,0.0,0.0,0.1130761,0.04901961,65000.0,1323.6771,0,50.2,0,0,1,9,0,1,0,0,0,0,0,0,0.46486846,0,0.1655939290244142
7915,0.0,3,3,1,62.0,2,1.0,0.0,0.0,0.04772475,0.01634472,55729.0,1991.1093,0,53.4,1,0,0,2,0,0,0,0,0,0,0,0,0.5733543000000001,0,0.21601126374668728
7916,1.0,2,2,1,38.0,5,1.0,0.0,0.0,0.23752496,0.02286402,80178.0,979.7479199999999,0,44.3,0,0,0,10,0,0,1,0,0,0,0,0,0.49856725,0,0.23252141997173592
7917,,2,4,1,70.0,2,1.0,0.0,0.0,0.21576433,0.02235598,62649.0,1919.5364,0,59.5,0,0,1,10,0,0,1,0,0,0,0,0,0.54242361,0,
7918,,1,5,0,77.0,2,1.0,0.0,0.0,0.0987074,0.06701031,34559.0,3494.5115,0,61.3,0,1,1,7,0,0,0,0,0,0,0,0,0.55325103,0,
7919,1.0,3,3,1,56.0,1,0.68516284,0.0,0.31483716,0.19401947,0.03808244,70129.0,183.87068,0,58.3,0,0,1,7,0,0,1,0,0,1,0,0,0.45995009,1,0.8666651839415387
7920,,3,7,0,77.0,5,1.0,0.0,0.0,0.17821783,0.04779412,86539.0,935.4885300000001,0,50.5,0,1,1,6,0,1,0,0,0,0,1,0,0.39679792,0,
7921,1.0,2,9,1,65.0,1,0.67161226,0.0,0.32838774,0.19093078,0.04188482,67917.0,18.771236,0,43.4,0,0,0,6,0,0,1,0,0,1,1,0,0.4612309,1,0.8560184385073889
7922,1.0,3,1,0,61.0,5,1.0,0.0,0.0,0.16722091,0.04582651,58152.0,2367.1724,1,58.0,0,0,0,2,0,1,0,0,0,0,0,0,0.48474556,0,0.1869401432474652
7923,,3,3,1,79.0,1,0.91910052,0.0,0.08089945,0.25410697,0.05022831,63578.0,27.444939,0,55.3,1,0,0,7,0,0,0,0,0,0,0,0,0.51817888,1,
7924,,3,4,1,29.0,2,1.0,0.0,0.0,0.24763705,0.03982301,83731.0,133.95621,0,51.2,0,0,0,5,0,0,0,0,0,0,0,0,0.48993906,0,
7925,0.0,3,4,1,47.0,2,1.0,0.0,0.0,0.14851485,0.0,103494.0,234.11377000000002,0,36.6,0,0,1,9,0,0,0,0,0,0,0,0,0.43187618,0,0.18543629992987107
7926,1.0,1,3,1,66.0,1,1.0,0.0,0.0,0.12075472,0.06433824,65357.0,1612.1719,1,43.8,0,0,1,9,1,1,0,0,0,0,0,0,0.53995103,1,0.8569913688648385
7927,0.0,2,2,1,47.0,2,0.0,1.0,0.0,0.08060110000000001,0.13080169,42083.0,1454.5387,0,34.4,0,0,1,7,0,0,0,0,0,0,0,0,0.40922231,0,0.267582879920778
7928,,3,0,0,64.0,2,0.7955097,0.0,0.20449029,0.22301024,0.02313625,73403.0,54.05344399999999,0,45.0,0,0,0,3,0,0,0,0,0,0,0,0,0.39508396,0,
7929,1.0,3,9,1,61.0,1,1.0,0.0,0.0,0.11630559,0.03004292,57813.0,401.13202,1,54.4,0,0,0,8,0,0,0,0,0,0,0,0,0.56405359,1,0.8707540378948125
7930,0.0,2,5,0,67.0,5,0.91388267,0.0,0.0861173,0.21953675,0.01011378,62198.0,69.45970200000001,0,44.9,0,0,1,5,0,1,0,0,0,0,0,0,0.45095933,0,0.17193224586534137
7931,,2,3,1,55.0,2,0.0,0.82053942,0.17946059,0.1722973,0.05835908,65680.0,33.987427000000004,0,25.9,0,0,1,1,0,0,1,0,0,0,0,0,0.33795112,0,
7932,1.0,2,2,1,34.0,1,1.0,0.0,0.0,0.22815946,0.03058387,71515.0,606.77985,1,50.5,0,0,0,4,0,1,0,0,0,0,0,0,0.52581459,1,0.8929050276362918
7933,,2,2,0,58.0,2,0.5536859000000001,0.0,0.44631409999999994,0.11267605,0.07748538,52250.0,35.358528,0,37.2,0,0,0,1,0,0,1,0,0,1,0,0,0.41371053,0,
7934,,2,3,0,44.0,2,0.0,0.0,1.0,0.12052117,0.05402364,56769.0,1.2748791000000002,0,24.4,0,0,1,1,0,0,0,0,0,0,0,0,0.30002198,0,
7935,0.0,1,3,0,58.0,1,0.16783217,0.0,0.8321678,0.0,0.0,40703.0,2.1623416,0,53.5,0,0,0,3,0,0,1,0,0,0,1,0,0.37596595,1,0.8699761982269296
7936,0.0,1,1,1,53.0,2,1.0,0.0,0.0,0.125,0.09803922,54913.0,2254.0603,0,55.5,0,0,0,8,0,1,0,0,0,0,0,0,0.5737142,0,0.23567161449789814
7937,0.0,1,3,1,45.0,5,1.0,0.0,0.0,0.0940171,0.04029062,55742.0,1043.4486,0,42.3,0,0,0,4,0,1,0,0,0,0,0,0,0.5755946,0,0.25189610107720023
7938,1.0,1,1,0,62.0,1,1.0,0.0,0.0,0.07906977,0.02967359,87589.0,575.1870700000001,0,50.6,0,0,0,4,0,0,0,0,1,0,0,0,0.69763249,1,0.8164379395223976
7939,1.0,2,8,0,64.0,1,0.21559522,0.42459056,0.35981423,0.12339332,0.06312127,44526.0,8.5937424,1,42.5,0,0,0,10,0,0,0,0,0,0,0,0,0.36668488,1,0.8582082981405843
7940,1.0,3,5,1,55.0,1,1.0,0.0,0.0,0.13608247,0.03928572,71719.0,689.1759599999999,1,43.7,0,1,0,7,0,0,0,0,0,0,0,0,0.52374399,1,0.8666137837846971
7941,,1,7,0,47.0,2,1.0,0.0,0.0,0.14842579,0.0,60144.0,5661.9731,0,58.6,0,1,1,8,0,1,0,0,0,0,0,0,0.48421603,0,
7942,,2,4,1,88.0,1,1.0,0.0,0.0,0.19500403,0.05466541,38636.0,2898.4648,0,61.7,1,0,1,10,0,0,0,0,0,0,0,0,0.60769147,1,
7943,0.0,3,2,1,82.0,2,0.51328725,0.0,0.48671278,0.27171108,0.02478699,80763.0,4.4076585999999995,0,47.4,1,1,0,8,0,0,0,0,0,0,0,1,0.38349891,0,0.1521372987752913
7944,0.0,3,3,0,68.0,2,0.91910052,0.0,0.08089945,0.25410697,0.05022831,63578.0,27.444939,0,47.5,0,1,1,7,0,0,1,0,0,0,0,1,0.44560948,0,0.1687620591105107
7945,1.0,3,3,1,62.0,1,0.93012744,0.0,0.06987259,0.15454261,0.04030028,77448.0,128.61081000000001,1,51.1,0,0,0,9,0,0,0,0,0,0,0,0,0.48928556,1,0.8512704980964058
7946,1.0,1,7,1,76.0,1,1.0,0.0,0.0,0.17693837,0.05433962,57375.0,452.41170999999997,0,65.6,0,0,0,3,0,0,0,0,0,0,1,0,0.55786532,1,0.8499209912885591
7947,,3,1,1,46.0,2,1.0,0.0,0.0,0.32307693,0.0238806,108475.0,2383.2214,0,41.7,0,0,0,4,0,0,1,0,0,0,0,0,0.40896365,0,
7948,1.0,1,4,1,35.0,1,1.0,0.0,0.0,0.32716051,0.04307692,86644.0,2404.9392,1,52.9,0,1,1,8,0,0,0,0,0,0,0,0,0.47555056,1,0.8800000081946833
7949,1.0,2,3,1,27.0,5,0.0,0.54352939,0.45647058,0.08643617,0.0295082,44833.0,5.537060299999999,0,34.7,0,0,0,8,0,1,0,0,0,0,0,0,0.40749031,0,0.3117271951554332
7950,,2,2,0,69.0,1,0.51328725,0.0,0.48671278,0.27171108,0.02478699,80763.0,4.4076585999999995,1,51.1,1,0,0,6,0,1,0,0,0,0,0,0,0.31786501,1,
7951,1.0,1,2,1,60.0,2,1.0,0.0,0.0,0.09634551,0.02,38713.0,2448.0669,0,63.6,0,0,0,7,0,0,0,0,0,0,0,0,0.6201066999999999,0,0.24335126833511414
7952,1.0,2,0,0,62.0,1,1.0,0.0,0.0,0.07994580000000001,0.03677058,30361.0,4504.7178,0,66.5,0,0,0,6,0,0,0,0,0,0,0,0,0.57096279,1,0.873603050794719
7953,0.0,2,3,1,74.0,2,0.0,1.0,0.0,0.03556188,0.07378336,36359.0,635.51483,0,37.2,1,0,1,6,0,0,0,0,0,0,0,0,0.42090762,0,0.21729609102485845
7954,1.0,2,2,0,75.0,5,1.0,0.0,0.0,0.26304349,0.03116883,65000.0,408.29645,0,47.6,0,0,1,5,0,1,0,0,0,0,0,0,0.45581257,0,0.15603964815313237
7955,,3,3,0,38.0,2,0.16709845,0.0,0.83290154,0.07322326,0.04985479,50625.0,2.4796009,0,50.9,0,0,1,8,0,0,0,0,0,0,0,0,0.3500635,0,
7956,0.0,2,3,1,32.0,1,0.0,1.0,0.0,0.10134129,0.01470588,36250.0,583.474,1,34.1,0,0,0,6,0,0,0,0,0,0,0,0,0.43030152,1,0.9180391752490512
7957,1.0,2,5,1,51.0,1,0.0,0.0,1.0,0.02581369,0.09869376,41734.0,0.31538576,0,30.2,0,0,1,8,0,0,0,0,0,0,0,0,0.4120692,1,0.8956233825782034
7958,1.0,1,7,1,62.0,1,1.0,0.0,0.0,0.05964912,0.05889423,61579.0,558.88348,1,51.5,0,0,0,3,0,0,0,1,0,0,0,0,0.67428458,1,0.866091314427312
7959,,2,9,1,36.0,2,0.0,1.0,0.0,0.13936429999999997,0.05611511,28641.0,465.39865,0,39.5,0,0,0,3,0,1,0,0,0,0,0,0,0.44917059,0,
7960,0.0,1,3,0,64.0,1,1.0,0.0,0.0,0.10018553,0.01737452,75891.0,344.54321,0,51.3,0,0,1,9,0,1,0,0,0,0,0,0,0.43521461,1,0.8261951294661684
7961,1.0,2,5,1,44.0,1,0.0,0.68728042,0.31271961,0.15672451,0.015612799999999998,56633.0,25.990067,1,32.2,0,0,1,9,0,0,0,0,0,0,0,0,0.36640653,1,0.8925800548538566
7962,1.0,1,1,1,78.0,5,1.0,0.0,0.0,0.10160427,0.19458374,30647.0,4722.3623,0,62.7,0,0,0,5,0,0,0,0,0,0,0,0,0.63591731,0,0.21675024178223734
7963,1.0,3,6,0,58.0,1,1.0,0.0,0.0,0.13564815,0.04703726,62619.0,2108.9622,0,54.9,0,0,0,7,0,1,0,0,0,0,0,0,0.47394231,1,0.8496603450229129
7964,,2,2,0,61.0,1,0.51328725,0.0,0.48671278,0.27171108,0.02478699,80763.0,4.4076585999999995,0,44.6,0,0,0,10,0,0,1,0,0,0,0,0,0.31986019,1,
7965,1.0,3,0,0,65.0,1,0.0,0.0,1.0,0.02213053,0.07422969,35531.0,0.73090696,1,56.1,0,0,0,10,0,1,0,0,0,0,0,0,0.35434464,1,0.8650601306056108
7966,0.0,2,5,0,44.0,2,1.0,0.0,0.0,0.26075387,0.02665051,77557.0,350.43677,0,36.9,0,1,1,5,0,1,0,0,0,0,0,0,0.42797518,0,0.1948427343366266
7967,1.0,1,1,0,27.0,1,1.0,0.0,0.0,0.01483051,0.12219451,36458.0,2997.8711,0,73.6,0,0,0,10,0,0,1,0,0,1,0,0,0.56551147,1,0.9088204433117166
7968,0.0,3,5,1,49.0,2,1.0,0.0,0.0,0.13608247,0.03928572,71719.0,689.1759599999999,0,43.7,0,1,0,5,0,1,0,0,0,0,0,0,0.52546227,0,0.22118092104920462
7969,,3,9,0,58.0,2,1.0,0.0,0.0,0.16840836,0.04349817,53696.0,2460.5645,0,50.2,0,0,0,2,0,0,0,0,0,0,0,1,0.49879354,0,
7970,1.0,3,1,1,45.0,1,1.0,0.0,0.0,0.26493508,0.05270656,78787.0,2631.2258,0,51.7,1,1,1,2,0,0,0,0,0,0,0,0,0.49903443,1,0.8737936603923713
7971,0.0,2,0,1,62.0,2,1.0,0.0,0.0,0.05407587,0.04008668,33750.0,809.58667,0,51.7,1,0,1,1,0,0,0,0,0,0,0,0,0.63516247,0,0.24605393267002998
7972,,3,3,1,64.0,1,1.0,0.0,0.0,0.10431655,0.09612626,53750.0,3887.5547,0,55.0,0,0,1,1,0,0,0,0,0,0,0,0,0.57503873,1,
7973,0.0,3,7,0,62.0,1,1.0,0.0,0.0,0.17113851,0.00820283,44246.0,2312.8049,0,28.4,0,0,1,10,0,0,0,0,1,0,0,0,0.79134154,1,0.8613142759478445
7974,0.0,3,9,1,59.0,2,1.0,0.0,0.0,0.15168831,0.02430005,47168.0,3186.1289,0,52.5,0,0,0,5,0,0,0,0,0,0,0,0,0.59373534,0,0.23366771115707213
7975,0.0,3,3,0,53.0,2,0.0,0.0,1.0,0.02089136,0.02434077,40313.0,5.6710434,0,56.1,0,0,0,8,0,0,0,0,0,0,0,0,0.34503502,0,0.22475078986392738
7976,0.0,2,2,0,35.0,5,1.0,0.0,0.0,0.23752496,0.02286402,80178.0,979.7479199999999,0,44.7,0,0,1,3,0,0,0,0,0,0,0,0,0.42406908,0,0.2086945190142321
7977,,3,6,1,86.0,1,1.0,0.0,0.0,0.15483435,0.04661389,51442.0,2688.187,0,60.3,0,1,0,7,0,0,1,0,0,0,0,0,0.5735175,1,
7978,0.0,3,2,0,77.0,2,0.51328725,0.0,0.48671278,0.27171108,0.02478699,80763.0,4.4076585999999995,0,50.9,0,0,0,8,0,0,0,0,0,0,0,0,0.31587651,0,0.13787948769022224
7979,1.0,1,4,1,66.0,1,1.0,0.0,0.0,0.02272727,0.12637363,40325.0,3311.0417,0,66.5,0,0,0,3,0,0,0,0,0,0,1,0,0.61654615,1,0.8790359831893401
7980,0.0,1,9,0,63.0,2,1.0,0.0,0.0,0.0,0.08538588,26555.0,2560.5989,0,64.3,1,0,1,7,0,1,0,0,0,0,0,0,0.5852018,0,0.22265792875252874
7981,0.0,1,3,1,39.0,2,0.97949529,0.0,0.02050473,0.15873016,0.04984424,76572.0,138.60823,0,48.3,0,0,1,1,0,0,0,0,0,0,0,0,0.50844735,0,0.23538406225540848
7982,0.0,2,6,1,60.0,2,0.83159411,0.0,0.1684059,0.34122491,0.01959307,110069.0,8.502690300000001,0,39.9,0,0,1,10,0,1,0,0,0,0,0,0,0.36662134,0,0.15656451564148544
7983,0.0,1,3,1,48.0,2,0.9953540000000001,0.0,0.00464602,0.14659776,0.03584447,60137.0,798.21008,0,53.7,0,0,1,1,0,0,0,0,0,0,0,0,0.55842698,0,0.23907004964924444
7984,0.0,2,0,1,53.0,2,0.0,0.0,1.0,0.22376010000000002,0.04397163,62159.0,63.089127000000005,0,46.8,0,0,0,6,0,1,0,0,0,0,0,0,0.34566057,0,0.2257667643015162
7985,1.0,2,5,1,58.0,2,1.0,0.0,0.0,0.3533237,0.04228122,79606.0,887.96619,0,46.6,0,0,0,9,0,1,0,0,0,0,0,0,0.48851582,0,0.19375888348297196
7986,1.0,2,1,0,70.0,1,1.0,0.0,0.0,0.07563025,0.06193078,50400.0,3125.8367,0,54.0,0,0,0,8,0,0,1,0,0,0,0,0,0.50963843,1,0.8434901492155883
7987,0.0,1,3,0,33.0,1,0.16783217,0.0,0.8321678,0.0,0.0,40703.0,2.1623416,0,53.5,0,0,1,9,1,1,0,0,0,0,0,0,0.38272473,1,0.899872235820347
7988,1.0,2,6,0,56.0,4,0.0,0.93880737,0.06119263,0.08861321,0.08716323,35380.0,183.65178999999998,0,47.0,0,0,0,1,0,1,0,0,0,0,0,0,0.35394672,0,0.2252023370759705
7989,0.0,2,6,0,49.0,2,0.97532403,0.0,0.02467597,0.24602251,0.03283713,66709.0,352.30532999999997,0,52.0,0,0,0,3,0,1,0,0,0,0,0,0,0.45393226,0,0.19872228992957786
7990,,1,9,0,63.0,1,1.0,0.0,0.0,0.19431987,0.1,76024.0,1445.3015,0,54.9,0,0,0,1,0,1,0,0,0,0,0,0,0.42971286,1,
7991,,3,2,0,54.0,2,1.0,0.0,0.0,0.08174603,0.03232534,52287.0,4182.4722,0,62.7,0,0,1,10,0,1,0,0,0,0,0,0,0.50859165,0,
7992,0.0,2,5,1,46.0,1,1.0,0.0,0.0,0.21679065,0.03467153,52872.0,1236.0771,1,53.3,0,0,0,8,0,0,0,0,0,0,0,0,0.57764638,1,0.8930933388888044
7993,0.0,2,2,0,61.0,2,0.51328725,0.0,0.48671278,0.27171108,0.02478699,80763.0,4.4076585999999995,0,44.5,1,1,1,1,0,0,1,0,0,0,0,0,0.31986019,0,0.16189732606487084
7994,1.0,3,2,0,64.0,5,0.51328725,0.0,0.48671278,0.27171108,0.02478699,80763.0,4.4076585999999995,0,44.8,0,0,1,4,0,0,0,0,0,0,0,0,0.31911123,0,0.1571504076588256
7995,0.0,2,6,1,43.0,2,0.0,0.0,1.0,0.08042488,0.02838428,43456.0,,0,33.1,0,0,0,9,0,0,0,0,0,0,0,0,0.40730512,0,0.27482325567080446
7996,1.0,1,4,0,51.0,1,1.0,0.0,0.0,0.24038461,0.01927525,70227.0,2845.6833,1,48.1,0,0,0,1,0,0,0,0,0,0,0,0,0.44850087,1,0.8527023002552798
7997,,2,8,1,41.0,2,0.21559522,0.42459056,0.35981423,0.12339332,0.06312127,44526.0,8.5937424,0,38.8,0,1,0,2,0,1,0,0,0,0,0,0,0.44614741,0,
7998,1.0,2,7,1,44.0,1,1.0,0.0,0.0,0.20126449,0.11398964,50660.0,956.1043699999999,1,52.2,0,0,0,5,0,0,0,0,0,0,0,0,0.58465594,1,0.8969122601623909
7999,0.0,2,7,0,54.0,2,1.0,0.0,0.0,0.21758242,0.04322766,65486.0,1340.6709,0,57.1,0,0,0,8,0,0,0,0,0,0,0,0,0.46253276,0,0.19094359605184047
8000,1.0,3,6,0,63.0,1,1.0,0.0,0.0,0.08723404,0.08594816,55568.0,1710.1241,0,57.3,0,1,0,5,0,0,1,0,0,0,0,0,0.49550140000000004,1,0.8490588734003637
8001,,3,2,1,24.0,2,0.47332186,0.0,0.52667814,0.15667465,0.02891791,58487.0,216.66945,0,45.3,1,0,0,8,0,1,0,0,0,0,0,0,0.46163514,0,
8002,0.0,2,5,1,53.0,2,0.70210969,0.0,0.29789031,0.18427518,0.04881657,55982.0,92.705925,0,31.9,0,0,1,10,0,1,0,0,0,0,0,0,0.50664228,0,0.23419164764812392
8003,0.0,1,2,1,63.0,2,1.0,0.0,0.0,0.03794212,0.10088781,41466.0,3978.4758,0,68.6,0,0,0,6,0,0,0,0,0,0,0,1,0.61364824,0,0.23307921488379454
8004,0.0,2,5,1,86.0,1,0.0,1.0,0.0,0.08682008,0.04540024,52438.0,728.8009,0,36.6,0,1,1,2,0,1,0,0,0,0,0,0,0.36979985,1,0.8394290351641135
8005,,3,5,1,62.0,1,1.0,0.0,0.0,0.22932023,0.08500478,66174.0,1501.6209,0,52.1,0,0,0,2,0,0,0,0,0,0,0,0,0.53305334,1,
8006,1.0,3,9,1,38.0,5,1.0,0.0,0.0,0.22144112,0.02758248,39591.0,1897.9431,0,64.6,0,0,1,1,0,1,0,0,0,0,1,0,0.61759543,0,0.29286591224519976
8007,1.0,3,2,0,74.0,1,0.6950534,0.0,0.3049466,0.21111111,0.03056517,56952.0,273.85172,1,51.8,1,0,0,1,0,1,0,0,0,0,0,0,0.41982931,1,0.8301587923131187
8008,0.0,2,5,1,53.0,2,0.91388267,0.0,0.0861173,0.21953675,0.01011378,62198.0,69.45970200000001,0,46.2,0,0,0,1,0,0,1,0,0,0,0,1,0.53073275,0,0.2257142600683625
8009,0.0,2,9,1,30.0,2,0.0,1.0,0.0,0.12436116,0.04761905,50822.0,410.78076,0,40.3,0,0,1,1,0,1,0,0,0,0,0,0,0.38764453,0,0.29450696978877566
8010,,2,3,1,73.0,1,0.0,1.0,0.0,0.10134129,0.01470588,36250.0,583.474,0,29.6,1,1,1,4,0,0,0,0,0,0,1,0,0.41880006,1,
8011,0.0,3,2,0,64.0,2,0.68516284,0.0,0.31483716,0.19401947,0.03808244,70129.0,183.87068,0,56.9,0,0,0,10,0,1,0,0,0,0,0,0,0.38377985,0,0.1683066192606294
8012,,1,8,0,81.0,1,1.0,0.0,0.0,0.09728657,0.07573099,28998.0,7431.0376,0,72.1,0,0,0,6,0,0,0,0,0,0,1,0,0.56837708,1,
8013,1.0,3,2,1,73.0,1,0.51328725,0.0,0.48671278,0.27171108,0.02478699,80763.0,4.4076585999999995,0,50.9,1,0,0,7,0,0,0,0,0,0,1,0,0.38594523,1,0.8305093638490407
8014,0.0,3,6,0,63.0,2,1.0,0.0,0.0,0.13053197,0.06731260000000001,54167.0,1219.5347,0,54.4,0,0,0,9,0,1,0,0,0,0,0,0,0.49765015,0,0.1880201708439603
8015,0.0,1,4,0,84.0,2,1.0,0.0,0.0,0.13145965,0.0,44148.0,5318.7148,0,59.9,0,1,1,8,0,1,0,0,0,0,0,0,0.52192229,0,0.1633374095189147
8016,1.0,1,9,1,78.0,1,1.0,0.0,0.0,0.10688525,0.06761566,44561.0,2735.7068,0,67.2,0,0,0,3,0,0,0,0,0,0,0,0,0.59773034,1,0.8592503084370023
8017,0.0,2,8,1,33.0,2,0.0,0.69512546,0.30487454,0.07888839,0.08483853,53710.0,15.003167000000001,0,40.3,0,1,1,3,0,1,0,0,0,0,0,0,0.38056165,0,0.28267198887926126
8018,0.0,3,6,0,69.0,2,1.0,0.0,0.0,0.13564815,0.04703726,62619.0,2108.9622,0,54.9,0,0,1,10,0,1,0,0,0,0,0,0,0.47079414,0,0.16814354270007192
8019,,3,9,0,34.0,2,1.0,0.0,0.0,0.2675862,0.06074297,56359.0,539.96185,0,51.6,0,0,0,8,0,1,0,0,0,0,0,0,0.4926241,0,
8020,,2,5,1,67.0,1,1.0,0.0,0.0,0.37741455,0.0,98532.0,1041.4043,0,46.6,0,1,1,1,0,1,0,0,0,0,0,0,0.42938599,1,
8021,1.0,2,9,0,58.0,5,0.0,0.0,1.0,0.19734345,0.10659899,66250.0,1.3105353000000002,0,30.3,0,1,1,2,0,0,0,0,0,0,0,0,0.27026740000000005,0,0.18287570744455048
8022,1.0,3,2,0,38.0,1,0.47332186,0.0,0.52667814,0.15667465,0.02891791,58487.0,216.66945,0,48.3,0,0,0,3,0,0,0,0,0,0,0,0,0.38375434,1,0.8807773808707935
8023,,2,5,0,54.0,2,0.0,0.68728042,0.31271961,0.15672451,0.015612799999999998,56633.0,25.990067,0,32.2,0,0,1,2,0,0,0,0,0,0,0,0,0.29672289,0,
8024,,3,1,0,38.0,2,1.0,0.0,0.0,0.14796548,0.06213018,61420.0,3536.4922,0,55.3,0,0,0,4,0,1,0,0,0,0,0,0,0.48246893,0,
8025,0.0,1,3,1,44.0,2,1.0,0.0,0.0,0.16690043,0.05785124,44000.0,1773.4067,1,58.7,0,0,0,5,0,0,0,0,0,0,0,0,0.60587037,0,0.2716475319115276
8026,1.0,3,2,1,48.0,2,1.0,0.0,0.0,0.25054467,0.01822917,120398.0,890.65887,0,36.4,0,0,0,5,0,0,0,0,0,0,0,0,0.37816918,0,0.1649365089706283
8027,,2,6,0,36.0,2,0.0,0.0,1.0,0.11913358,0.06455863,36782.0,2.4081235,0,25.7,0,1,0,4,0,1,0,0,0,0,0,0,0.35417357,0,
8028,0.0,1,3,0,94.0,2,1.0,0.0,0.0,0.04703247,0.01536313,23578.0,2973.012,0,64.1,1,1,1,6,0,1,0,0,0,0,0,0,0.58346266,0,0.1689363103573212
8029,,3,3,1,73.0,1,1.0,0.0,0.0,0.29333332,0.030864199999999998,100309.0,470.84378,0,55.5,1,1,1,3,0,0,0,0,0,0,0,0,0.42640429999999996,1,
8030,,3,2,0,62.0,1,0.47332186,0.0,0.52667814,0.15667465,0.02891791,58487.0,216.66945,0,52.3,0,0,0,8,0,0,0,0,0,0,0,0,0.37725818,1,
8031,0.0,2,2,1,65.0,2,1.0,0.0,0.0,0.23752496,0.02286402,80178.0,979.7479199999999,0,44.7,0,0,1,1,0,1,0,0,0,0,0,0,0.49081728,0,0.18052564353478304
8032,,3,1,0,25.0,2,1.0,0.0,0.0,0.18466899,0.04393673,69773.0,3754.7368,0,57.2,1,1,1,7,0,0,0,0,0,0,1,0,0.45979768,0,
8033,,3,2,0,59.0,1,0.9029218000000001,0.0,0.09707823,0.1105559,0.05037313,57316.0,94.149086,1,57.8,0,0,0,1,0,1,0,0,0,0,0,0,0.47047111,1,
8034,0.0,2,0,1,78.0,2,1.0,0.0,0.0,0.01943199,0.1411043,32250.0,1571.5666,0,57.6,1,1,1,6,0,0,0,0,0,0,0,1,0.63579518,0,0.21466140101513062
8035,1.0,2,1,0,60.0,1,0.98332071,0.0,0.0166793,0.04206731,0.03410853,31914.0,105.8161,0,64.6,0,0,0,9,0,1,0,0,0,0,1,0,0.56549609,1,0.8748830490107118
8036,,2,0,1,39.0,2,0.0,1.0,0.0,0.05956113,0.06329114,40700.0,874.0917400000001,0,45.7,1,1,1,5,0,0,1,0,0,0,0,1,0.41705742,0,
8037,,2,4,1,45.0,1,1.0,0.0,0.0,0.02741021,0.05850092,28325.0,6244.8125,0,73.6,0,0,0,9,0,1,0,0,0,0,0,0,0.65544885,1,
8038,1.0,1,7,1,51.0,1,1.0,0.0,0.0,0.09322034,0.05583756,46953.0,3961.5632,0,61.9,0,1,0,4,0,0,0,0,0,0,0,0,0.59911931,1,0.8918052354084579
8039,1.0,1,7,1,68.0,1,1.0,0.0,0.0,0.02430556,0.12776412,29471.0,368.88122999999996,0,92.9,0,0,0,9,0,0,0,0,0,0,0,0,0.64591986,1,0.8852720607246303
8040,,1,1,1,70.0,2,1.0,0.0,0.0,0.12857144,0.02022472,56940.0,1354.9757,0,59.1,0,0,0,10,0,1,0,0,0,0,0,1,0.56354213,0,
8041,,2,2,1,86.0,2,1.0,0.0,0.0,0.19079685,0.04219949,68313.0,1669.4229,0,49.3,0,0,0,1,0,0,1,0,0,0,0,0,0.52217793,0,
8042,1.0,3,4,1,56.0,1,1.0,0.0,0.0,0.12388393,0.07526882,37708.0,2217.0007,0,66.5,1,1,1,2,0,0,0,0,0,0,0,0,0.62221539,1,0.8929766338017175
8043,0.0,1,9,0,73.0,1,1.0,0.0,0.0,0.16233766,0.02857143,42386.0,1822.0455,0,54.9,1,1,1,6,0,0,0,0,0,0,0,0,0.5284785,1,0.8469336010583074
8044,1.0,1,1,0,39.0,1,1.0,0.0,0.0,0.05555556,0.01457195,62216.0,1741.2198,0,63.0,0,0,0,10,0,0,1,0,0,1,0,0,0.48490503,1,0.8764558077316499
8045,,2,2,1,63.0,2,0.8170163,0.0,0.18298368,0.28099173,0.03583502,74384.0,225.86587999999998,0,40.2,1,0,0,6,0,0,0,0,0,0,0,1,0.46830306,0,
8046,0.0,2,5,1,69.0,2,1.0,0.0,0.0,0.25638181,0.05519897,61033.0,326.46875,0,44.2,1,0,0,6,0,1,0,0,0,0,0,0,0.54514176,0,0.19583461773421498
8047,,1,3,1,36.0,2,1.0,0.0,0.0,0.14141414,0.05194805,59729.0,523.95825,0,60.8,0,1,1,1,0,0,0,0,0,0,0,0,0.56407654,0,
8048,1.0,2,1,1,61.0,1,1.0,0.0,0.0,0.18347107,0.03225806,56964.0,2995.1555,0,53.3,1,1,0,3,0,1,0,0,0,0,1,0,0.56318515,1,0.8714882146237118
